dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1687568400,2023-06-24 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.14,,291.14,294.46,293.3,295.21,1018,,,83,1.96,57,,,,,,92,804,Clouds,overcast clouds,04n
1687572000,2023-06-24 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.8,,290.81,294.09,293.11,294.69,1017,,,83,1.99,62,,,,,,94,804,Clouds,overcast clouds,04n
1687575600,2023-06-24 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.38,,290.21,293.6,292.76,294.13,1017,,,82,2.12,65,,,,,,95,804,Clouds,overcast clouds,04n
1687579200,2023-06-24 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.26,,290.09,293.47,292.71,293.9,1016,,,82,2.18,67,,,,,,89,804,Clouds,overcast clouds,04n
1687582800,2023-06-24 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.14,,289.98,293.34,292.66,293.69,1017,,,82,2.16,71,,,,,,84,803,Clouds,broken clouds,04n
1687586400,2023-06-24 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.34,,290.17,293.56,292.84,293.92,1017,,,82,2.45,75,,,,,,82,803,Clouds,broken clouds,04d
1687590000,2023-06-24 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.86,,291.83,296.22,295.06,296.77,1017,,,78,2.5,83,,,,,,75,803,Clouds,broken clouds,04d
1687593600,2023-06-24 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,299.63,,287.74,299.63,298.7,301.14,1017,,,48,1.75,92,,,,,,42,802,Clouds,scattered clouds,03d
1687597200,2023-06-24 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,301.32,,288.95,301.52,300.57,302.81,1017,,,47,0.98,114,,,,,,53,803,Clouds,broken clouds,04d
1687600800,2023-06-24 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,302.02,,293.48,303.97,301.37,302.77,1017,,,60,0.57,165,,,,,,75,803,Clouds,broken clouds,04d
1687604400,2023-06-24 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,303.32,,289,303.29,302.28,306.14,1017,,,42,1.04,243,,,,,,75,803,Clouds,broken clouds,04d
1687608000,2023-06-24 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,303.41,,294.51,306.28,302.44,304.99,1017,,,59,1.96,270,,,,,,75,803,Clouds,broken clouds,04d
1687611600,2023-06-24 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,303.63,,294.99,306.92,302.57,305.39,1017,,,60,2.48,285,,,,,,70,803,Clouds,broken clouds,04d
1687615200,2023-06-24 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,303.04,,295.49,306.58,302.02,304.76,1017,,,64,2.9,298,,,,,,67,803,Clouds,broken clouds,04d
1687618800,2023-06-24 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,302.64,,295.62,306.16,301.61,304.23,1017,,,66,3.15,307,,,,,,71,803,Clouds,broken clouds,04d
1687622400,2023-06-24 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,302.69,,291.49,303.68,301.51,305.03,1016,,,51,3.07,313,,,,,,49,802,Clouds,scattered clouds,03d
1687626000,2023-06-24 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,302,,290.54,302.62,300.72,305.03,1016,,,50,2.96,314,,,,,,10,800,Clear,sky is clear,01d
1687629600,2023-06-24 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,300.75,,295.47,303.41,299.62,302.08,1016,,,73,2.83,312,,,,,,0,800,Clear,sky is clear,01d
1687633200,2023-06-24 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,300.06,,295.25,302.26,299.66,300.84,1017,,,75,2.59,309,,,,,,0,800,Clear,sky is clear,01d
1687636800,2023-06-24 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.81,,295.12,298.55,297.72,297.99,1017,,,85,2.5,305,,,,,,1,800,Clear,sky is clear,01d
1687640400,2023-06-24 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.81,,294.52,297.5,295.31,298.17,1017,,,87,2.37,311,,,,,,3,800,Clear,sky is clear,01n
1687644000,2023-06-24 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.95,,291.08,296.22,295.27,297.25,1018,,,74,2.32,316,,,,,,0,800,Clear,sky is clear,01n
1687647600,2023-06-24 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.4,,291.01,294.7,293.45,295.78,1018,,,81,2.04,330,,,,,,1,800,Clear,sky is clear,01n
1687651200,2023-06-25 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.61,,290.63,293.88,292.59,295.07,1018,,,83,1.8,338,,,,,,1,800,Clear,sky is clear,01n
1687654800,2023-06-25 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.22,,290.43,293.48,292.42,294.48,1018,,,84,1.63,341,,,,,,1,800,Clear,sky is clear,01n
1687658400,2023-06-25 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.37,,290.33,292.65,291.68,293.36,1017,,,88,1.63,347,,,,,,2,800,Clear,sky is clear,01n
1687662000,2023-06-25 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.97,,290.3,292.26,291.21,293.36,1018,,,90,1.67,354,,,,,,43,802,Clouds,scattered clouds,03n
1687665600,2023-06-25 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.33,,289.66,291.55,290.59,293.36,1018,,,90,1.72,350,,,,,,86,804,Clouds,overcast clouds,04n
1687669200,2023-06-25 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.66,,289.18,290.84,289.93,292.25,1018,,,91,1.92,357,,,,,,100,804,Clouds,overcast clouds,04n
1687672800,2023-06-25 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.22,,289.9,291.48,290.36,292.81,1018,,,92,2.05,358,,,,,,100,804,Clouds,overcast clouds,04d
1687676400,2023-06-25 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.75,,291.07,293.12,292,293.36,1019,,,90,2.2,354,,,,,,100,804,Clouds,overcast clouds,04d
1687680000,2023-06-25 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.87,,291.86,295.26,294.02,296.14,1019,,,83,2.51,351,,,,,,82,803,Clouds,broken clouds,04d
1687683600,2023-06-25 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.76,,292.7,297.21,295.93,297.39,1019,,,78,2.33,339,,,,,,11,801,Clouds,few clouds,02d
1687687200,2023-06-25 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,299.1,,294.11,299.1,298.51,299.48,1019,,,74,1.65,327,,,,,,9,800,Clear,sky is clear,01d
1687690800,2023-06-25 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,300.2,,293.55,301.84,299.36,300.98,1019,,,67,2.82,321,,,,,,15,801,Clouds,few clouds,02d
1687694400,2023-06-25 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,301.33,,293.36,303.11,300.5,302.28,1019,,,62,3.68,325,,,,,,10,800,Clear,sky is clear,01d
1687698000,2023-06-25 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,302.03,,292.09,303.28,301.16,303.92,1019,,,55,4.02,328,,,,,,7,800,Clear,sky is clear,01d
1687701600,2023-06-25 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,302.58,,286.79,302.01,301.72,305.03,1019,,,38,4.17,329,,,,,,9,800,Clear,sky is clear,01d
1687705200,2023-06-25 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,303.07,,288.01,302.75,302.16,305.59,1018,,,40,4.33,328,,,,,,8,800,Clear,sky is clear,01d
1687708800,2023-06-25 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,302.74,,289.2,302.82,301.72,305.59,1018,,,44,4.47,325,,,,,,4,800,Clear,sky is clear,01d
1687712400,2023-06-25 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,301.48,,294.27,303.75,300.48,303.05,1018,,,65,4.72,322,,,,,,1,800,Clear,sky is clear,01d
1687716000,2023-06-25 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,300.15,,293.98,301.92,299.08,301.55,1018,,,69,4.52,321,,,,,,0,800,Clear,sky is clear,01d
1687719600,2023-06-25 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.87,,293.67,299.4,297.85,300.03,1018,,,73,3.73,321,,,,,,0,800,Clear,sky is clear,01d
